province,id,type,price,rooms,latitude,longitude,postal_code
Girona,105227027,Chalet,9000,2,"41,7786021","3,02766",17220
Girona,94317709,Chalet,1500,2,"41,9512245","3,2091465",17213
Girona,101159687,Piso,3000,4,"41,7200044","2,9326964",17320
Girona,106021079,Chalet,2200,2,"41,8766682","3,0748116",17251
Girona,103950912,Piso,1750,2,"41,9948681","3,1947113",17255
Girona,97234102,Chalet,2500,2,"41,7873096","3,0415309",17220
Girona,334715,Chalet,1250,3,"41,7180233","2,9067568",17320
Girona,105687015,Piso,900,3,"42,3450641","1,9568342",17538
Girona,106440761,Casa Rural,1800,3,"42,1752713","3,0397249",17474
Girona,31315375,Piso,1300,4,"42,46326","1,98003",17527
Girona,81590236,Ático,1550,2,"41,7966466","3,0534449",17248
Girona,106353241,Piso,1350,3,"41,9931539","3,1922788",17255
Girona,100467004,Piso,950,2,"42,2612492","3,1776914",17480
Girona,106206849,Chalet,8000,3,"41,7963478","3,0576044",17248
Girona,105307297,Piso,900,1,"41,7004179","2,834817",17310
Girona,106050911,Piso,2000,3,"41,8229768","3,0649206",17248
Girona,102414165,Estudio,1000,0,"41,6994513","2,8376152",17310
Girona,94190164,Piso,1900,2,"41,7464972","2,9642502",17320
Girona,30285193,Piso,2600,2,"41,8870738","3,1802227",17210
Girona,1708874,Estudio,795,0,"41,6998357","2,8441252",17310
Girona,106653949,Piso,1500,3,"41,8197453","3,0680541",17248
Girona,99998050,Piso,1050,2,"41,8605337","3,1451688",17230
Girona,30285193,Piso,2600,2,"41,8870738","3,1802227",17210
Girona,106206849,Chalet,8000,3,"41,7963478","3,0576044",17248
Girona,98438599,Piso,1000,1,"41,7202469","2,9295008",17320
Girona,35394312,Piso,1500,2,"41,98278","2,82253",17001
Girona,31315375,Piso,1300,4,"42,46326","1,98003",17527
Girona,100467004,Piso,950,2,"42,2612492","3,1776914",17480
Girona,106440761,Casa Rural,1800,3,"42,1752713","3,0397249",17474
Girona,106788915,Duplex,800,2,"42,3213106","2,3421364",17869
Girona,106353241,Piso,1350,3,"41,9931539","3,1922788",17255
Girona,106050911,Piso,2000,3,"41,8229768","3,0649206",17248
Girona,101486871,Chalet,1840,3,"41,8547375","3,1188465",17230
Girona,97234102,Chalet,2500,2,"41,7873096","3,0415309",17220
Girona,99744692,Estudio,610,0,"42,2392406","3,1209386",17486
Girona,103769867,Piso,2800,3,"41,9837458","2,820907",17001
Girona,105687015,Piso,900,3,"42,3450641","1,9568342",17538
Girona,87097085,Piso,975,1,"41,9851158","3,1679257",17256
Girona,102219922,Piso,850,2,"42,3136694","2,3651425",17867
Girona,106747685,Piso,1000,2,"41,6937357","2,8234221",17310
Girona,97991071,Piso,900,2,"42,3384558","1,9351898",17538
Girona,100634119,Piso,2400,2,"41,9795542","2,8264952",17004
Girona,103563166,Piso,800,1,"42,0500587","3,1915001",17130
Girona,98729543,Piso,1500,4,"41,7953553","3,046559",17248
Girona,106538780,Piso,1000,2,"41,9837716","3,1961879",17255
Girona,100634127,Piso,2700,3,"41,9821669","2,8231702",17002
Girona,1708874,Estudio,795,0,"41,6998357","2,8441252",17310
Girona,105696504,Piso,680,1,"42,2520914","3,1135676",17487
Girona,81590236,Ático,1550,2,"41,7966466","3,0534449",17248
Girona,100634128,Piso,2700,3,"41,978824","2,8234657",17002
Girona,105933154,Casa Rural,1500,2,"41,9874052","3,1137129",17113
Girona,106185688,Piso,1400,1,"42,2442464","3,1289225",17486
Girona,106137205,Piso,890,1,"41,9782273","2,8228493",17002
Girona,105789291,Piso,1000,2,"41,6983453","2,8485326",17310
Girona,106229646,Chalet,1800,4,"41,8482923","3,1171038",17251
Girona,106286988,Casa Rural,2050,3,"41,8197667","3,0336144",17248
Girona,106184713,Piso,1200,3,"41,8072165","3,0583332",17248
Girona,105390211,Piso,1200,2,"41,8288337","3,0784945",17252
Girona,105065698,Piso,2800,1,"41,8500804","3,0906594",17251
Girona,106856170,Chalet,1200,2,"42,2536287","3,1860292",17480
Girona,103321314,Chalet,18252,5,"41,7027255","2,8778867",17310
Girona,106137205,Piso,890,1,"41,9782273","2,8228493",17002
Girona,89140417,Ático,375,0,"42,31172","2,36551",17867
Girona,105390211,Piso,1200,2,"41,8288337","3,0784945",17252
Girona,104490866,Piso,1200,2,"42,3409503","1,9349502",17538
Girona,106184713,Piso,1200,3,"41,8072165","3,0583332",17248
Girona,32732748,Casa Rural,1200,5,"42,2134207","2,4834067",17857
Girona,103880584,Piso,1735,1,"41,9767567","2,8231263",17002
Girona,98129062,Chalet,1500,3,"42,270384","3,1459765",17480
Girona,103805647,Piso,1100,2,"41,8472198","3,0965051",17252
Girona,106572234,Piso,660,1,"42,3403339","1,949376",17538
Girona,105783427,Chalet,5000,3,"41,9651301","3,2045799",17213
Girona,102118931,Chalet,3500,4,"41,8152274","3,0131537",17246
Girona,106726136,Chalet,1800,3,"41,8134093","3,0142258",17246
Girona,106815814,Ático,950,2,"42,4264515","1,929519",17520
Girona,106895293,Estudio,1000,0,"41,9697287","2,8173209",17003
Girona,91802935,Chalet,2300,3,"41,9334026","2,8060209",17458
Girona,104267813,Chalet,900,5,"42,147487","2,460474",17178
Girona,106857589,Chalet,1600,3,"42,2474996","3,1206529",17486
Girona,95064026,Piso,850,2,"42,0411354","3,1956708",17130
Girona,35995793,Duplex,2000,4,"41,8106662","3,0550905",17248
Girona,89285679,Piso,1200,4,"41,9774072","2,820952",17002
Girona,106730682,Piso,890,2,"41,8248348","2,7139585",17421
Girona,93254841,Chalet,1500,3,"41,8455626","3,0993729",17251
Girona,106559750,Chalet,4500,4,"41,8976828","3,1954209",17211
Girona,106561844,Piso,700,2,"42,3386006","1,934218",17538
Girona,106559556,Chalet,4800,3,"41,701052","2,8396235",17310
Girona,92445477,Piso,2600,1,"41,8494774","3,1077131",17251
Girona,106558499,Piso,3000,5,"41,6961956","2,837839",17310
Girona,106575547,Chalet,8000,4,"41,7851155","3,0438561",17220
Girona,105267364,Piso,1450,4,"41,9784185","2,8139173",17005
Girona,106559674,Piso,3900,4,"41,8944537","3,1968209",17211
Girona,105404575,Piso,1340,4,"41,9716562","2,8119464",17005
Girona,106344909,Piso,1300,2,"42,4632304","1,9814471",17527
Girona,106281875,Piso,680,1,"42,2664098","2,9590419",17600
Girona,103574018,Piso,1600,1,"41,9800353","2,8234106",17002
Girona,29534405,Chalet,25000,4,"41,92759","3,21329",17213
Girona,105958891,Chalet,2500,5,"41,7023596","2,8628964",17310
Girona,106112230,Piso,1650,3,"41,813735","3,0553483",17248
Girona,105485813,Piso,3800,1,"41,8488598","3,1250767",17230
Girona,106558362,Chalet,3480,4,"41,8922167","3,1933797",17211
Girona,105485813,Piso,3800,1,"41,8488598","3,1250767",17230
Girona,106642715,Piso,715,1,"41,8268635","3,0697007",17248
Girona,106558362,Chalet,3480,4,"41,8922167","3,1933797",17211
Girona,106533192,Chalet,4000,2,"41,889679","3,1839369",17210
Girona,105516615,Piso,1400,2,"41,8196726","3,0679538",17248
Girona,106374431,Piso,1100,3,"42,2612065","3,1815003",17480
Girona,106558512,Piso,3800,2,"41,9811598","3,2031361",17255
Girona,105957441,Chalet,1950,4,"42,4649281","1,9793704",17527
Girona,106558473,Piso,3900,2,"41,8938655","3,1923022",17211
Girona,106408258,Piso,2200,2,"41,8073025","3,0636539",17248
Girona,106542600,Chalet,3000,3,"41,7583543","2,8219563",17411
Girona,91805097,Piso,1300,4,"41,9743677","2,8171694",17002
Girona,106558502,Piso,4000,5,"41,8962618","3,1916628",17211
Girona,106278722,Chalet,4500,4,"41,9193246","2,8558007",17243
Girona,102057513,Piso,630,1,"41,6779853","2,7855685",17300
Girona,106765625,Piso,1150,3,"41,9866238","3,1948146",17255
Girona,100207982,Piso,600,1,"42,0436618","3,194571",17130
Girona,101573298,Chalet,8200,4,"41,8292525","3,0275381",17248
Girona,106002689,Estudio,750,0,"41,7007759","2,8506006",17310
Girona,106544175,Piso,3800,3,"41,8961277","3,1971324",17211
Girona,106851745,Duplex,750,2,"42,3399797","1,9518313",17538
Girona,106887763,Ático,850,3,"41,6672594","2,7834558",17300
Girona,106558474,Piso,3800,4,"41,7426763","2,8223752",17310
Girona,106533027,Piso,3500,2,"41,9824059","3,2063691",17255
Girona,106843339,Casa Rural,1450,4,"41,7555234","2,8375271",17310
Girona,106882614,Piso,900,2,"41,978905","2,8084929",17006
Girona,104718892,Casa Rural,1000,2,"42,0036936","3,044771",17121
Girona,98751051,Casa Rural,690,1,"42,1449833","2,9526294",17483
Girona,106855382,Piso,850,2,"41,7006019","2,8490222",17310
Girona,33615181,Chalet,1800,2,"41,9525787","3,173383",17214
Girona,106743402,Casa Rural,1290,3,"41,9216625","2,9140469",17116
Girona,106444297,Piso,1200,2,"41,8170228","3,0630872",17248
Girona,106916410,Estudio,480,0,"42,23297","2,28503",17860
Girona,106140358,Piso,750,1,"41,7002072","2,8534097",17310
Girona,106815076,Piso,670,1,"41,8142766","3,0674954",17248
Girona,106581761,Estudio,550,0,"41,8608428","3,1393015",17230
Girona,106029848,Chalet,4000,8,"41,6707654","2,7886154",17300
Girona,106919999,Chalet,1200,3,"41,7255144","2,5405222",17404
Girona,103871588,Piso,550,1,"42,2700445","3,1477286",17480
Girona,106558498,Piso,2700,1,"41,894017","3,1919101",17211
Girona,106881692,Piso,975,3,"41,8894012","3,1863991",17210
Girona,104021941,Chalet,2500,4,"42,3654058","1,8724585",17538
Girona,106688008,Piso,1200,3,"41,9707278","2,8102164",17005
Girona,106158091,Casa Rural,1550,7,"42,3514624","2,9726951",17763
Girona,106558498,Piso,2700,1,"41,894017","3,1919101",17211
Girona,100775810,Ático,950,1,"42,4314995","1,9282576",17520
Girona,101207793,Piso,1500,1,"41,8406027","3,0921395",17251
Girona,106539874,Piso,1300,3,"41,9224787","3,1701397",17200
Girona,101108263,Piso,650,1,"42,4197393","2,2577206",17869
Girona,106700064,Piso,1290,3,"41,976572","2,8253526",17004
Girona,106783087,Piso,3400,4,"41,9837253","2,8230678",17001
Girona,105150618,Piso,1400,4,"41,9728403","2,7940233",17190
Girona,106900890,Piso,1100,3,"42,4637267","1,9833012",17527
Girona,106802718,Piso,1050,2,"41,9821544","2,8235026",17001
Girona,106246336,Casa Rural,1200,1,"41,937023","2,8941262",17243
Girona,106363728,Piso,800,2,"42,0392295","2,9211983",17462
Girona,106680798,Piso,1045,4,"41,9766918","2,8178549",17002
Girona,106814638,Piso,830,1,"41,6955266","2,8255361",17310
Girona,106817510,Duplex,750,1,"41,6762978","2,7894866",17300
Girona,105126996,Chalet,1875,5,"41,8611637","3,0700456",17251
Girona,104062742,Piso,1100,4,"41,9756213","2,8060332",17006
Girona,103147672,Piso,2000,2,"41,8383255","2,8100254",17455
Girona,106009104,Piso,790,1,"41,6996717","2,8387617",17310
Girona,103376409,Piso,900,1,"41,9895416","2,8333986",17007
Girona,93037836,Piso,1000,3,"42,4632656","1,9795659",17527
Girona,106664944,Piso,1000,2,"41,7215951","2,9338574",17320
Girona,106514927,Piso,2500,2,"41,8055129","3,0576772",17248
Girona,105983866,Casa Rural,1200,2,"42,4177883","1,8796906",17539
Girona,105148010,Piso,1300,1,"41,8842793","3,1752629",17210
Girona,102500059,Piso,1400,1,"41,6618797","2,7825092",17300
Girona,106454872,Piso,800,2,"42,2370167","3,1220323",17486
Girona,106179563,Piso,850,1,"42,3373582","1,935171",17538
Girona,106194866,Piso,750,2,"42,3458186","1,956016",17538
Girona,104366465,Piso,790,2,"42,30435","2,16669",17534
Girona,106639714,Piso,710,1,"41,8270009","3,0716334",17248
Girona,106581104,Casa Rural,800,2,"41,9524818","3,1703869",17214
Girona,101597546,Chalet,1600,3,"41,94488","3,19588",17213
Girona,106393398,Chalet,790,3,"41,9593424","2,6408118",17160
Girona,103929147,Piso,1500,2,"41,9756147","2,8212781",17002
Girona,106877568,Piso,762,3,"41,9815938","2,8263551",17004
Girona,26485775,Piso,1000,3,"41,9750371","2,7932475",17190
Girona,106454872,Piso,800,2,"42,2370167","3,1220323",17486
Girona,102500059,Piso,1400,1,"41,6618797","2,7825092",17300
Girona,106393398,Chalet,790,3,"41,9593424","2,6408118",17160
Girona,106304040,Piso,750,1,"42,049104","3,1941247",17130
Girona,103487373,Chalet,1650,3,"41,9118978","3,1617285",17200
Girona,101904604,Chalet,3000,5,"41,7181173","2,931128",17320
Girona,105272837,Chalet,950,2,"41,7221659","2,923672",17320
Girona,40503530,Piso,2400,2,"41,8201855","3,0632605",17248
Girona,99323575,Piso,850,2,"41,7726597","3,0285946",17220
Girona,104756643,Piso,800,3,"42,0765928","3,0964713",17141
Girona,106909983,Piso,800,3,"41,8899342","2,8811929",17244
Girona,102384930,Estudio,750,0,"42,4634326","1,9838358",17527
Girona,105832630,Duplex,1100,4,"41,6983506","2,8277295",17310
Girona,103273129,Piso,1015,4,"41,6984609","2,8466608",17310
Girona,1645026,Piso,8835,3,"41,967394","3,2269178",17213
Girona,102581452,Chalet,1600,3,"41,7169094","2,8710572",17310
Girona,104063742,Ático,2490,2,"41,9785491","2,8234159",17002
Girona,101700305,Estudio,750,0,"41,8118211","3,0661376",17248
Girona,94061860,Piso,1200,2,"41,9247855","3,2057993",17212
Girona,95609859,Estudio,700,0,"41,8492377","3,1225534",17230
Girona,102331791,Piso,675,1,"42,0493494","3,189325",17130
Girona,98552029,Piso,1800,2,"41,7815359","3,0274629",17220
Girona,102704581,Piso,980,1,"41,9426546","3,2115135",17213
Girona,102157525,Piso,675,2,"42,370784","3,1640237",17490
Girona,105463734,Piso,950,2,"41,9821819","3,1972508",17255
Girona,106857901,Piso,1800,5,"41,9812912","2,8190821",17002
Girona,103923015,Piso,800,1,"41,7021324","2,8558636",17310
Girona,106690527,Piso,1500,2,"41,8468164","3,1052358",17251
Girona,103686157,Piso,775,1,"42,3321122","3,0953392",17493
Girona,98766425,Piso,1200,2,"41,6940912","2,8305909",17310
Girona,106801514,Piso,1500,3,"41,6784638","2,7873338",17300
Girona,105555552,Piso,1999,4,"41,9826031","2,8149458",17005
Girona,93156286,Piso,700,4,"42,2644042","2,367461",17864
Girona,84133303,Piso,750,2,"42,2242301","2,1707947",17530
Girona,31885263,Piso,895,2,"42,3422471","3,203229",17489
Girona,100885617,Estudio,950,0,"41,9702741","3,1463226",17256
Girona,1651168,Piso,900,2,"42,4633899","1,9802013",17527
Girona,101987619,Chalet,2500,5,"42,4079039","1,9528738",66340
Girona,33272774,Piso,625,3,"42,1801651","2,4920633",17810
Girona,106360748,Chalet,900,1,"41,7281027","2,5483744",17404
Girona,103515242,Piso,1000,3,"41,8634614","2,6647531",17430
Girona,33272774,Piso,625,3,"42,1801651","2,4920633",17810
Girona,106561119,Piso,700,2,"42,3427501","1,9573076",17538
Girona,106559758,Chalet,5500,6,"41,698669","2,8395833",17310
Girona,106886402,Piso,1300,3,"41,8224015","3,0643585",17248
Girona,102330778,Piso,1000,3,"41,9755735","2,8199759",17002
Girona,103515390,Piso,1000,3,"41,8607728","2,6649559",17430
Girona,106474390,Ático,1350,4,"41,8123063","3,0625959",17248
Girona,93739298,Piso,3700,3,"41,7837861","3,0438879",17220
Girona,27921171,Piso,1500,2,"41,8396085","3,0929693",17251
Girona,93747887,Piso,1720,2,"41,7837861","3,0438879",17220
Girona,98349700,Piso,1300,3,"41,8471562","3,117772",17252
Girona,106289030,Piso,1000,2,"41,7977144","3,0569869",17248
Girona,106558475,Piso,4200,3,"41,8943835","3,1945214",17211
Girona,106558487,Chalet,3500,4,"41,8955817","3,1948775",17211
Girona,106558510,Chalet,4500,3,"41,7561147","2,8042",17411
Girona,106559549,Piso,3800,3,"41,8951911","3,1896966",17211
Girona,106859055,Piso,1200,3,"41,9698566","2,8188883",17003
Girona,106568617,Piso,1000,3,"41,8630277","2,6627962",17430
Girona,105572164,Chalet,8000,3,"41,7953725","3,054513",17248
Girona,106857899,Piso,850,2,"41,9713874","2,8140768",17003
Girona,106559576,Piso,4000,2,"41,8870537","3,1795339",17210
Girona,106552871,Piso,4000,3,"41,8977552","3,192749",17211
Girona,106543457,Piso,3000,3,"41,8949861","3,1942411",17211
Girona,106558348,Piso,4000,4,"41,7553496","2,8022726",17411
Girona,106162709,Chalet,850,4,"42,4095299","1,8453295",17539
Girona,105407822,Piso,850,1,"41,9703787","2,8162418",17003
Girona,106608143,Ático,1400,4,"42,1164389","2,7615506",17820
Girona,97717503,Piso,2160,2,"41,8464697","3,1049946",17251
Girona,106544129,Piso,4000,1,"41,8951998","3,1941018",17211
Girona,106542474,Chalet,3500,2,"41,8963109","3,192319",17211
Girona,103629467,Piso,1080,3,"42,0107509","2,6058233",17170
Girona,93655960,Casa Rural,2160,4,"41,8469658","3,1056846",17251
Girona,105437262,Piso,800,2,"42,2483098","3,1189932",17487
Girona,106910309,Piso,820,2,"41,7838199","3,0298803",17220
Girona,104851186,Casa Rural,1195,1,"42,0422216","3,1740768",17130
Girona,106823107,Piso,1100,2,"41,7822606","3,030817",17220
Girona,106595382,Ático,800,2,"42,4313734","1,9284739",17520
Girona,106776235,Estudio,500,0,"42,238748","3,1238051",17486
Girona,104851186,Casa Rural,1195,1,"42,0422216","3,1740768",17130
Girona,106595382,Ático,800,2,"42,4313734","1,9284739",17520
Girona,106680799,Piso,1350,4,"41,9834349","2,8108749",17001
Girona,106823107,Piso,1100,2,"41,7822606","3,030817",17220
Girona,102590680,Ático,630,1,"42,432066","1,9287608",17520
Girona,96428715,Chalet,750,3,"41,9710899","3,14538",17256
Girona,106815524,Duplex,1300,2,"41,9863781","2,8295037",17004
Girona,106847042,Chalet,850,4,"42,1837266","2,4939005",17800
Girona,95869755,Piso,750,2,"42,1270331","3,1342499",17130
Girona,95318738,Ático,700,1,"41,8163545","3,0622855",17248
Girona,104852060,Casa Rural,2195,4,"42,0399789","3,1805622",17130
Girona,106887320,Piso,1050,2,"41,9856342","2,8188157",17001
Girona,29472612,Piso,694,1,"41,9776144","2,8206137",17002
Girona,28731912,Piso,640,1,"41,9762681","2,8163198",17002
Girona,99582331,Chalet,2750,6,"41,7195707","2,8842207",17310
Girona,106765609,Estudio,830,0,"42,124713","3,1337636",17130
Girona,106593362,Duplex,850,3,"41,8449766","3,0961162",17251
Girona,105759480,Piso,995,2,"41,6972412","2,8252313",17310
Girona,106897845,Piso,860,3,"41,9738473","2,8075167",17006
Girona,106899553,Estudio,590,0,"42,2384893","3,1245029",17486
Girona,106819538,Piso,1400,3,"41,9528798","2,796714",17180
Girona,103186516,Piso,950,2,"42,3321122","3,0953392",17493
Girona,1664700,Chalet,1500,4,"42,35085","1,85142",17538
Girona,98389426,Piso,590,1,"42,3072387","2,1708041",17534
Girona,106331181,Duplex,1450,4,"41,7218254","2,9344228",17320
Girona,101815645,Piso,1500,1,"42,4617564","1,9752217",17527
Girona,39762901,Duplex,2000,4,"42,35928","1,86176",17538
Girona,105349367,Piso,1500,3,"41,8497807","3,1227246",17230
Girona,106850978,Piso,950,3,"41,9725531","2,8262973",17003
Girona,2159990,Chalet,900,1,"41,9408037","3,2142358",17213
Girona,105581803,Piso,750,1,"42,2592931","3,183118",17480
Girona,40220883,Duplex,900,3,"42,4645979","1,979488",17527
Girona,28193573,Chalet,980,3,"42,449664","1,878385",17528
Girona,106665926,Piso,2200,5,"42,0188552","2,8238993",17840
Girona,105956258,Piso,820,3,"41,9785526","3,196978",17255
Girona,33685328,Casa Rural,780,2,"42,1317078","2,9778711",17465
Girona,106334214,Ático,900,2,"41,8582183","3,1401909",17230
Girona,106567405,Piso,900,2,"42,3057487","2,1683571",17534
Girona,105950166,Casa Rural,1780,4,"42,3648598","2,9236109",17750
Girona,102463879,Estudio,625,0,"41,8416465","3,0952155",17251
Girona,102463879,Estudio,625,0,"41,8416465","3,0952155",17251
Girona,105466480,Casa Rural,2000,2,"41,9527259","3,1702546",17214
Girona,81140167,Piso,1100,3,"42,335591","3,204057",17489
Girona,39762901,Duplex,2000,4,"42,35928","1,86176",17538
Girona,105581803,Piso,750,1,"42,2592931","3,183118",17480
Girona,102604949,Piso,1200,3,"42,4106997","1,8496125",17539
Girona,99494532,Duplex,850,2,"42,4652075","1,977336",17527
Girona,102517986,Piso,940,2,"42,0465231","2,9428236",17463
Girona,25473828,Piso,900,2,"41,9863909","2,8166328",17001
Girona,103491662,Duplex,1200,3,"41,6963254","2,8268229",17310
Girona,106844115,Piso,2500,3,"41,8046882","3,0583008",17248
Girona,106451496,Piso,1210,1,"41,9898194","2,8251453",17007
Girona,102591635,Chalet,1500,4,"42,445099","1,901395",17528
